date,pe
2015-10-01,23.05
2015-10-02,23.0
2015-10-05,22.97
2015-10-06,22.98
2015-10-07,23.12
2015-10-08,22.9
2015-10-09,23.03
2015-10-12,22.9
2015-10-13,22.99
2015-10-14,22.97
2015-10-15,22.87
2015-10-16,23.02
2015-10-19,22.98
2015-10-20,22.87
2015-10-21,23.05
2015-10-22,23.09
2015-10-23,23.09
2015-10-26,23.02
2015-10-27,23.0
2015-10-28,23.08
2015-10-29,23.1
2015-10-30,23.07
2015-11-02,22.94
2015-11-03,23.01
2015-11-04,23.03
2015-11-05,22.89
2015-11-06,23.03
2015-11-09,23.14
2015-11-10,23.04
2015-11-11,23.09
2015-11-12,23.01
2015-11-13,23.0
2015-11-16,23.02
2015-11-17,22.95
2015-11-18,22.94
2015-11-19,23.08
2015-11-20,23.08
2015-11-23,22.94
2015-11-24,23.06
2015-11-25,22.99
2015-11-26,23.02
2015-11-27,23.03
2015-11-30,23.06
2015-12-01,23.0
2015-12-02,23.05
2015-12-03,22.95
2015-12-04,22.94
2015-12-07,22.76
2015-12-08,22.9
2015-12-09,22.77
2015-12-10,22.75
2015-12-11,22.58
2015-12-14,22.53
2015-12-15,22.62
2015-12-16,22.53
2015-12-17,22.37
2015-12-18,22.51
2015-12-21,22.32
2015-12-22,22.41
2015-12-23,22.29
2015-12-24,22.27
2015-12-25,22.3
2015-12-28,22.08
2015-12-29,22.04
2015-12-30,22.05
2015-12-31,22.08
2016-01-01,21.92
2016-01-04,21.88
2016-01-05,22.02
2016-01-06,21.93
2016-01-07,21.94
2016-01-08,21.84
2016-01-11,21.89
2016-01-12,21.93
2016-01-13,21.98
2016-01-14,21.87
2016-01-15,22.01
2016-01-18,21.85
2016-01-19,21.84
2016-01-20,21.97
2016-01-21,21.88
2016-01-22,21.83
2016-01-25,21.83
2016-01-26,21.92
2016-01-27,21.92
2016-01-28,21.77
2016-01-29,21.81
2016-02-01,21.8
2016-02-02,21.73
2016-02-03,21.78
2016-02-04,21.78
2016-02-05,21.84
2016-02-08,21.82
2016-02-09,21.72
2016-02-10,21.72
2016-02-11,21.77
2016-02-12,21.69
2016-02-15,21.74
2016-02-16,21.69
2016-02-17,21.63
2016-02-18,21.63
2016-02-19,21.76
2016-02-22,21.65
2016-02-23,21.75
2016-02-24,21.61
2016-02-25,21.66
2016-02-26,21.78
2016-02-29,21.55
2016-03-01,21.49
2016-03-02,21.68
2016-03-03,21.54
2016-03-04,21.58
2016-03-07,21.53
2016-03-08,21.58
2016-03-09,21.5
2016-03-10,21.54
2016-03-11,21.57
2016-03-14,21.46
2016-03-15,21.47
2016-03-16,21.49
2016-03-17,21.41
2016-03-18,21.47
2016-03-21,21.48
2016-03-22,21.44
2016-03-23,21.44
2016-03-24,21.45
2016-03-25,21.41
2016-03-28,21.47
2016-03-29,21.51
2016-03-30,21.39
2016-03-31,21.44
2016-04-01,21.39
2016-04-04,21.4
2016-04-05,21.47
2016-04-06,21.4
2016-04-07,21.26
2016-04-08,21.38
2016-04-11,21.41
2016-04-12,21.32
2016-04-13,21.38
2016-04-14,21.27
2016-04-15,21.22
2016-04-18,21.3
2016-04-19,21.18
2016-04-20,21.26
2016-04-21,21.35
2016-04-22,21.15
2016-04-25,21.17
2016-04-26,21.17
2016-04-27,21.23
2016-04-28,21.2
2016-04-29,21.3
2016-05-02,21.25
2016-05-03,21.22
2016-05-04,21.19
2016-05-05,21.2
2016-05-06,21.12
2016-05-09,21.2
2016-05-10,21.08
2016-05-11,21.19
2016-05-12,21.2
2016-05-13,21.14
2016-05-16,21.09
2016-05-17,21.12
2016-05-18,20.92
2016-05-19,21.1
2016-05-20,21.07
2016-05-23,21.06
2016-05-24,21.1
2016-05-25,21.04
2016-05-26,20.97
2016-05-27,21.02
2016-05-30,21.02
2016-05-31,21.01
2016-06-01,21.01
2016-06-02,21.07
2016-06-03,20.94
2016-06-06,21.02
2016-06-07,21.09
2016-06-08,20.92
2016-06-09,21.03
2016-06-10,20.99
2016-06-13,21.01
2016-06-14,20.98
2016-06-15,21.03
2016-06-16,21.15
2016-06-17,20.97
2016-06-20,20.98
2016-06-21,20.98
2016-06-22,21.16
2016-06-23,21.03
2016-06-24,21.06
2016-06-27,21.05
2016-06-28,21.02
2016-06-29,21.06
2016-06-30,21.23
2016-07-01,21.17
2016-07-04,21.04
2016-07-05,21.13
2016-07-06,21.05
2016-07-07,20.99
2016-07-08,21.16
2016-07-11,21.18
2016-07-12,21.17
2016-07-13,21.09
2016-07-14,21.11
2016-07-15,21.17
2016-07-18,21.15
2016-07-19,21.11
2016-07-20,21.04
2016-07-21,21.14
2016-07-22,21.2
2016-07-25,21.08
2016-07-26,21.19
2016-07-27,21.17
2016-07-28,21.2
2016-07-29,21.21
2016-08-01,21.12
2016-08-02,21.07
2016-08-03,21.14
2016-08-04,21.23
2016-08-05,21.15
2016-08-08,21.14
2016-08-09,21.08
2016-08-10,21.3
2016-08-11,21.24
2016-08-12,21.24
2016-08-15,21.26
2016-08-16,21.24
2016-08-17,21.2
2016-08-18,21.2
2016-08-19,21.19
2016-08-22,21.38
2016-08-23,21.26
2016-08-24,21.2
2016-08-25,21.26
2016-08-26,21.17
2016-08-29,21.33
2016-08-30,21.21
2016-08-31,21.28
2016-09-01,21.32
2016-09-02,21.28
2016-09-05,21.27
2016-09-06,21.27
2016-09-07,21.26
2016-09-08,21.24
2016-09-09,21.25
2016-09-12,21.37
2016-09-13,21.28
2016-09-14,21.24
2016-09-15,21.26
2016-09-16,21.36
2016-09-19,21.34
2016-09-20,21.34
2016-09-21,21.29
2016-09-22,21.34
2016-09-23,21.27
2016-09-26,21.3
2016-09-27,21.38
2016-09-28,21.38
2016-09-29,21.27
2016-09-30,21.28
2016-10-03,21.35
2016-10-04,21.45
2016-10-05,21.23
2016-10-06,21.36
2016-10-07,21.27
2016-10-10,21.32
2016-10-11,21.34
2016-10-12,21.34
2016-10-13,21.33
2016-10-14,21.37
2016-10-17,21.34
2016-10-18,21.29
2016-10-19,21.43
2016-10-20,21.43
2016-10-21,21.44
2016-10-24,21.3
2016-10-25,21.42
2016-10-26,21.44
2016-10-27,21.34
2016-10-28,21.41
2016-10-31,21.41
2016-11-01,21.53
2016-11-02,21.54
2016-11-03,21.32
2016-11-04,21.58
2016-11-07,21.38
2016-11-08,21.5
2016-11-09,21.5
2016-11-10,21.38
2016-11-11,21.47
2016-11-14,21.45
2016-11-15,21.49
2016-11-16,21.47
2016-11-17,21.53
2016-11-18,21.47
2016-11-21,21.46
2016-11-22,21.54
2016-11-23,21.51
2016-11-24,21.52
2016-11-25,21.44
2016-11-28,21.43
2016-11-29,21.46
2016-11-30,21.46
2016-12-01,21.55
2016-12-02,21.57
2016-12-05,21.56
2016-12-06,21.67
2016-12-07,21.68
2016-12-08,21.63
2016-12-09,21.58
2016-12-12,21.77
2016-12-13,21.69
2016-12-14,21.72
2016-12-15,21.71
2016-12-16,21.69
2016-12-19,21.7
2016-12-20,21.84
2016-12-21,21.78
2016-12-22,22.02
2016-12-23,21.79
2016-12-26,21.83
2016-12-27,21.95
2016-12-28,22.03
2016-12-29,21.96
2016-12-30,22.0
2017-01-02,21.91
2017-01-03,21.99
2017-01-04,21.98
2017-01-05,21.95
2017-01-06,22.09
2017-01-09,21.99
2017-01-10,22.07
2017-01-11,22.13
2017-01-12,22.13
2017-01-13,22.22
2017-01-16,22.26
2017-01-17,22.31
2017-01-18,22.32
2017-01-19,22.36
2017-01-20,22.31
2017-01-23,22.37
2017-01-24,22.4
2017-01-25,22.4
2017-01-26,22.38
2017-01-27,22.4
2017-01-30,22.42
2017-01-31,22.51
2017-02-01,22.49
2017-02-02,22.47
2017-02-03,22.49
2017-02-06,22.5
2017-02-07,22.64
2017-02-08,22.6
2017-02-09,22.56
2017-02-10,22.68
2017-02-13,22.64
2017-02-14,22.6
2017-02-15,22.76
2017-02-16,22.68
2017-02-17,22.7
2017-02-20,22.77
2017-02-21,22.85
2017-02-22,22.8
2017-02-23,22.74
2017-02-24,22.86
2017-02-27,22.84
2017-02-28,23.0
2017-03-01,22.9
2017-03-02,22.78
2017-03-03,22.95
2017-03-06,23.09
2017-03-07,23.08
2017-03-08,23.11
2017-03-09,22.95
2017-03-10,23.08
2017-03-13,23.03
2017-03-14,23.1
2017-03-15,23.02
2017-03-16,23.08
2017-03-17,23.09
2017-03-20,23.23
2017-03-21,23.23
2017-03-22,23.22
2017-03-23,23.13
2017-03-24,23.21
2017-03-27,23.23
2017-03-28,23.34
2017-03-29,23.37
2017-03-30,23.38
2017-03-31,23.28
2017-04-03,23.21
2017-04-04,23.28
2017-04-05,23.49
2017-04-06,23.39
2017-04-07,23.38
2017-04-10,23.57
2017-04-11,23.56
2017-04-12,23.5
2017-04-13,23.5
2017-04-14,23.52
2017-04-17,23.59
2017-04-18,23.68
2017-04-19,23.63
2017-04-20,23.66
2017-04-21,23.7
2017-04-24,23.6
2017-04-25,23.73
2017-04-26,23.68
